Assemblage 	OriginTime	Duration
assemblage-346-771	2833	1833
assemblage-926-748	10165	1835
assemblage-787-279	4666	1833
assemblage-548-684	1000	1833
assemblage-987-160	2833	1833
assemblage-397-817	1000	1833
assemblage-314-483	8332	1833
assemblage-824-435	6499	1833
assemblage-935-640	1000	1833
assemblage-573-373	8332	1833
assemblage-924-643	1000	1833
assemblage-988-143	2833	1833
assemblage-129-623	1000	1833
assemblage-168-849	8332	1833
assemblage-460-928	6499	1833
assemblage-935-765	6499	1833
assemblage-396-268	10165	1835
assemblage-786-164	4666	1833
assemblage-271-260	8332	1833
assemblage-860-467	10165	1835
assemblage-384-249	10165	1835
assemblage-356-780	2833	1833
assemblage-992-151	2833	1833
assemblage-265-238	8332	1833
